rec_id,season,year,month,hour,is_holiday,weekday,is_workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_rent_count,temp_c,zona_suhu
978,Spring,2011,February,09:00,No,Sunday,No,Mist + Cloudy,0.24,0.2273,0.6,0.2239,12,35,47,9.84,Dingin
979,Spring,2011,February,10:00,No,Sunday,No,Clear,0.3,0.2727,0.45,0.3284,19,86,105,12.299999999999999,Sejuk
980,Spring,2011,February,11:00,No,Sunday,No,Clear,0.32,0.2879,0.39,0.4478,26,86,112,13.120000000000001,Sejuk
981,Spring,2011,February,12:00,No,Sunday,No,Clear,0.36,0.3182,0.32,0.4627,58,94,152,14.76,Sejuk
982,Spring,2011,February,13:00,No,Sunday,No,Clear,0.38,0.3939,0.29,0.3582,62,92,154,15.58,Sejuk
983,Spring,2011,February,14:00,No,Sunday,No,Mist + Cloudy,0.4,0.4091,0.3,0.4179,51,110,161,16.400000000000002,Sejuk
984,Spring,2011,February,15:00,No,Sunday,No,Mist + Cloudy,0.4,0.4091,0.3,0.2985,40,122,162,16.400000000000002,Sejuk
985,Spring,2011,February,16:00,No,Sunday,No,Mist + Cloudy,0.42,0.4242,0.28,0.3284,28,106,134,17.22,Sejuk
986,Spring,2011,February,17:00,No,Sunday,No,Clear,0.42,0.4242,0.28,0.3284,30,95,125,17.22,Sejuk
987,Spring,2011,February,18:00,No,Sunday,No,Clear,0.4,0.4091,0.32,0.2985,17,78,95,16.400000000000002,Sejuk
988,Spring,2011,February,19:00,No,Sunday,No,Clear,0.4,0.4091,0.35,0.2836,11,50,61,16.400000000000002,Sejuk
989,Spring,2011,February,20:00,No,Sunday,No,Clear,0.4,0.4091,0.35,0.3284,15,32,47,16.400000000000002,Sejuk
990,Spring,2011,February,21:00,No,Sunday,No,Clear,0.4,0.4091,0.35,0.3582,6,45,51,16.400000000000002,Sejuk
991,Spring,2011,February,22:00,No,Sunday,No,Clear,0.4,0.4091,0.35,0.2985,5,31,36,16.400000000000002,Sejuk
992,Spring,2011,February,23:00,No,Sunday,No,Clear,0.4,0.4091,0.35,0.3582,3,27,30,16.400000000000002,Sejuk
993,Spring,2011,February,00:00,No,Monday,Yes,Clear,0.38,0.3939,0.37,0.3582,3,8,11,15.58,Sejuk
994,Spring,2011,February,01:00,No,Monday,Yes,Clear,0.38,0.3939,0.37,0.3582,1,6,7,15.58,Sejuk
995,Spring,2011,February,02:00,No,Monday,Yes,Clear,0.36,0.3333,0.4,0.2985,0,2,2,14.76,Sejuk
996,Spring,2011,February,03:00,No,Monday,Yes,Clear,0.34,0.3182,0.46,0.2239,1,1,2,13.940000000000001,Sejuk
997,Spring,2011,February,04:00,No,Monday,Yes,Clear,0.32,0.303,0.53,0.2836,0,2,2,13.120000000000001,Sejuk
998,Spring,2011,February,05:00,No,Monday,Yes,Clear,0.32,0.303,0.53,0.2836,0,3,3,13.120000000000001,Sejuk
999,Spring,2011,February,06:00,No,Monday,Yes,Clear,0.34,0.303,0.46,0.2985,1,25,26,13.940000000000001,Sejuk
1000,Spring,2011,February,07:00,No,Monday,Yes,Clear,0.34,0.303,0.46,0.2985,2,96,98,13.940000000000001,Sejuk
1001,Spring,2011,February,08:00,No,Monday,Yes,Clear,0.38,0.3939,0.4,0.4627,7,249,256,15.58,Sejuk
1002,Spring,2011,February,09:00,No,Monday,Yes,Clear,0.4,0.4091,0.37,0.3881,8,122,130,16.400000000000002,Sejuk
1003,Spring,2011,February,10:00,No,Monday,Yes,Clear,0.44,0.4394,0.33,0.2239,9,46,55,18.04,Sejuk
1004,Spring,2011,February,11:00,No,Monday,Yes,Clear,0.52,0.5,0.23,0.2537,10,43,53,21.32,Hangat
1005,Spring,2011,February,12:00,No,Monday,Yes,Clear,0.56,0.5303,0.22,0.4478,27,99,126,22.96,Hangat
1006,Spring,2011,February,13:00,No,Monday,Yes,Clear,0.58,0.5455,0.19,0.3881,27,93,120,23.779999999999998,Hangat
1007,Spring,2011,February,14:00,No,Monday,Yes,Clear,0.6,0.5909,0.15,0.4925,14,76,90,24.599999999999998,Hangat
1008,Spring,2011,February,15:00,No,Monday,Yes,Clear,0.56,0.5303,0.21,0.6567,19,71,90,22.96,Hangat
1009,Spring,2011,February,16:00,No,Monday,Yes,Clear,0.52,0.5,0.27,0.4627,16,102,118,21.32,Hangat
1010,Spring,2011,February,17:00,No,Monday,Yes,Clear,0.46,0.4545,0.33,0.6119,25,218,243,18.86,Sejuk
1011,Spring,2011,February,18:00,No,Monday,Yes,Clear,0.4,0.4091,0.4,0.6119,11,194,205,16.400000000000002,Sejuk
1012,Spring,2011,February,19:00,No,Monday,Yes,Clear,0.38,0.3939,0.43,0.4925,12,86,98,15.58,Sejuk
1013,Spring,2011,February,20:00,No,Monday,Yes,Clear,0.36,0.3182,0.46,0.4627,5,65,70,14.76,Sejuk
1014,Spring,2011,February,21:00,No,Monday,Yes,Clear,0.36,0.3182,0.5,0.5224,8,35,43,14.76,Sejuk
1015,Spring,2011,February,22:00,No,Monday,Yes,Clear,0.34,0.2879,0.46,0.6567,1,44,45,13.940000000000001,Sejuk
1016,Spring,2011,February,23:00,No,Monday,Yes,Clear,0.32,0.2879,0.49,0.4925,1,19,20,13.120000000000001,Sejuk
1017,Spring,2011,February,00:00,No,Tuesday,Yes,Clear,0.3,0.2727,0.49,0.4179,7,12,19,12.299999999999999,Sejuk
1018,Spring,2011,February,01:00,No,Tuesday,Yes,Clear,0.3,0.2424,0.42,0.7761,0,5,5,12.299999999999999,Sejuk
1019,Spring,2011,February,02:00,No,Tuesday,Yes,Clear,0.28,0.2273,0.41,0.6866,1,2,3,11.48,Sejuk
1020,Spring,2011,February,04:00,No,Tuesday,Yes,Clear,0.22,0.1818,0.37,0.5224,0,1,1,9.02,Dingin
1021,Spring,2011,February,05:00,No,Tuesday,Yes,Clear,0.22,0.1818,0.32,0.4627,0,4,4,9.02,Dingin
1022,Spring,2011,February,06:00,No,Tuesday,Yes,Clear,0.2,0.1818,0.32,0.3284,0,30,30,8.200000000000001,Dingin
1023,Spring,2011,February,07:00,No,Tuesday,Yes,Clear,0.2,0.1818,0.32,0.3582,2,103,105,8.200000000000001,Dingin
1024,Spring,2011,February,08:00,No,Tuesday,Yes,Clear,0.2,0.1818,0.32,0.3582,10,213,223,8.200000000000001,Dingin
1025,Spring,2011,February,09:00,No,Tuesday,Yes,Clear,0.22,0.197,0.29,0.4478,2,108,110,9.02,Dingin
1026,Spring,2011,February,10:00,No,Tuesday,Yes,Clear,0.24,0.2121,0.27,0.2836,5,47,52,9.84,Dingin
1027,Spring,2011,February,11:00,No,Tuesday,Yes,Clear,0.26,0.2424,0.25,0.2537,11,46,57,10.66,Sejuk
1028,Spring,2011,February,12:00,No,Tuesday,Yes,Clear,0.28,0.2727,0.24,0.2537,6,65,71,11.48,Sejuk
1029,Spring,2011,February,13:00,No,Tuesday,Yes,Clear,0.32,0.303,0.21,0.2239,14,68,82,13.120000000000001,Sejuk
1030,Spring,2011,February,14:00,No,Tuesday,Yes,Clear,0.34,0.3182,0.19,0.2239,10,69,79,13.940000000000001,Sejuk
1031,Spring,2011,February,15:00,No,Tuesday,Yes,Clear,0.34,0.3333,0.19,0.1642,11,74,85,13.940000000000001,Sejuk
1032,Spring,2011,February,16:00,No,Tuesday,Yes,Clear,0.34,0.3182,0.19,0.2537,21,77,98,13.940000000000001,Sejuk
1033,Spring,2011,February,17:00,No,Tuesday,Yes,Clear,0.32,0.303,0.22,0.2239,15,191,206,13.120000000000001,Sejuk
1034,Spring,2011,February,18:00,No,Tuesday,Yes,Clear,0.3,0.303,0.22,0.1343,14,198,212,12.299999999999999,Sejuk
1035,Spring,2011,February,19:00,No,Tuesday,Yes,Clear,0.28,0.2879,0.26,0.1343,3,142,145,11.48,Sejuk
1036,Spring,2011,February,20:00,No,Tuesday,Yes,Clear,0.26,0.2727,0.33,0.1045,3,98,101,10.66,Sejuk
1037,Spring,2011,February,21:00,No,Tuesday,Yes,Clear,0.24,0.2879,0.52,0.0,5,61,66,9.84,Dingin
1038,Spring,2011,February,22:00,No,Tuesday,Yes,Clear,0.24,0.2879,0.44,0.0,0,41,41,9.84,Dingin
1039,Spring,2011,February,23:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2576,0.44,0.0896,0,20,20,9.02,Dingin
1040,Spring,2011,February,00:00,No,Wednesday,Yes,Clear,0.22,0.2576,0.41,0.0896,0,15,15,9.02,Dingin
1041,Spring,2011,February,01:00,No,Wednesday,Yes,Clear,0.2,0.2273,0.44,0.0896,0,9,9,8.200000000000001,Dingin
1042,Spring,2011,February,03:00,No,Wednesday,Yes,Mist + Cloudy,0.2,0.197,0.47,0.194,0,1,1,8.200000000000001,Dingin
1043,Spring,2011,February,04:00,No,Wednesday,Yes,Clear,0.2,0.197,0.51,0.194,0,1,1,8.200000000000001,Dingin
1044,Spring,2011,February,05:00,No,Wednesday,Yes,Clear,0.2,0.197,0.47,0.194,0,5,5,8.200000000000001,Dingin
1045,Spring,2011,February,06:00,No,Wednesday,Yes,Clear,0.2,0.197,0.55,0.2239,1,32,33,8.200000000000001,Dingin
1046,Spring,2011,February,07:00,No,Wednesday,Yes,Mist + Cloudy,0.2,0.197,0.55,0.2239,5,103,108,8.200000000000001,Dingin
1047,Spring,2011,February,08:00,No,Wednesday,Yes,Mist + Cloudy,0.22,0.2273,0.55,0.1642,6,224,230,9.02,Dingin
1048,Spring,2011,February,09:00,No,Wednesday,Yes,Clear,0.24,0.2121,0.52,0.2836,2,122,124,9.84,Dingin
1049,Spring,2011,February,10:00,No,Wednesday,Yes,Clear,0.26,0.2273,0.41,0.3881,14,55,69,10.66,Sejuk
1050,Spring,2011,February,11:00,No,Wednesday,Yes,Clear,0.34,0.303,0.34,0.2985,7,59,66,13.940000000000001,Sejuk
1051,Spring,2011,February,12:00,No,Wednesday,Yes,Clear,0.38,0.3939,0.32,0.3284,14,72,86,15.58,Sejuk
1052,Spring,2011,February,13:00,No,Wednesday,Yes,Clear,0.42,0.4242,0.3,0.3582,13,80,93,17.22,Sejuk
1053,Spring,2011,February,14:00,No,Wednesday,Yes,Clear,0.46,0.4545,0.28,0.4179,17,65,82,18.86,Sejuk
1054,Spring,2011,February,15:00,No,Wednesday,Yes,Clear,0.46,0.4545,0.28,0.4179,35,82,117,18.86,Sejuk
1055,Spring,2011,February,16:00,No,Wednesday,Yes,Clear,0.46,0.4545,0.31,0.3881,26,96,122,18.86,Sejuk
1056,Spring,2011,February,17:00,No,Wednesday,Yes,Clear,0.46,0.4545,0.28,0.2836,11,244,255,18.86,Sejuk
1057,Spring,2011,February,18:00,No,Wednesday,Yes,Clear,0.4,0.4091,0.4,0.2239,20,202,222,16.400000000000002,Sejuk
1058,Spring,2011,February,19:00,No,Wednesday,Yes,Clear,0.34,0.3182,0.53,0.2239,18,143,161,13.940000000000001,Sejuk
1059,Spring,2011,February,20:00,No,Wednesday,Yes,Clear,0.38,0.3939,0.43,0.194,10,108,118,15.58,Sejuk
1060,Spring,2011,February,21:00,No,Wednesday,Yes,Clear,0.36,0.3485,0.46,0.194,5,87,92,14.76,Sejuk
1061,Spring,2011,February,22:00,No,Wednesday,Yes,Clear,0.34,0.3333,0.53,0.194,12,61,73,13.940000000000001,Sejuk
1062,Spring,2011,February,23:00,No,Wednesday,Yes,Clear,0.38,0.3939,0.4,0.2239,2,31,33,15.58,Sejuk
1063,Spring,2011,February,00:00,No,Thursday,Yes,Clear,0.34,0.3333,0.53,0.194,1,16,17,13.940000000000001,Sejuk
1064,Spring,2011,February,01:00,No,Thursday,Yes,Clear,0.34,0.3182,0.53,0.2239,0,6,6,13.940000000000001,Sejuk
1065,Spring,2011,February,02:00,No,Thursday,Yes,Mist + Cloudy,0.34,0.3182,0.53,0.2239,2,4,6,13.940000000000001,Sejuk
1066,Spring,2011,February,03:00,No,Thursday,Yes,Clear,0.34,0.3333,0.53,0.194,3,1,4,13.940000000000001,Sejuk
1067,Spring,2011,February,04:00,No,Thursday,Yes,Clear,0.32,0.3182,0.57,0.194,3,1,4,13.120000000000001,Sejuk
1068,Spring,2011,February,05:00,No,Thursday,Yes,Clear,0.32,0.3333,0.66,0.0896,1,11,12,13.120000000000001,Sejuk
1069,Spring,2011,February,06:00,No,Thursday,Yes,Clear,0.3,0.303,0.7,0.1343,3,44,47,12.299999999999999,Sejuk
1070,Spring,2011,February,07:00,No,Thursday,Yes,Clear,0.32,0.3333,0.57,0.1045,7,119,126,13.120000000000001,Sejuk
1071,Spring,2011,February,08:00,No,Thursday,Yes,Clear,0.32,0.3333,0.57,0.0896,18,267,285,13.120000000000001,Sejuk
1072,Spring,2011,February,09:00,No,Thursday,Yes,Clear,0.36,0.3485,0.57,0.194,16,163,179,14.76,Sejuk
1073,Spring,2011,February,10:00,No,Thursday,Yes,Clear,0.38,0.3939,0.54,0.194,18,70,88,15.58,Sejuk
1074,Spring,2011,February,11:00,No,Thursday,Yes,Mist + Cloudy,0.44,0.4394,0.44,0.2537,19,71,90,18.04,Sejuk
1075,Spring,2011,February,12:00,No,Thursday,Yes,Clear,0.48,0.4697,0.41,0.2239,15,86,101,19.68,Sejuk
1076,Spring,2011,February,13:00,No,Thursday,Yes,Clear,0.54,0.5152,0.34,0.2239,15,108,123,22.14,Hangat
1077,Spring,2011,February,14:00,No,Thursday,Yes,Clear,0.6,0.6212,0.31,0.2239,26,55,81,24.599999999999998,Hangat
1078,Spring,2011,February,15:00,No,Thursday,Yes,Clear,0.6,0.6061,0.28,0.2537,15,91,106,24.599999999999998,Hangat
1079,Spring,2011,February,16:00,No,Thursday,Yes,Mist + Cloudy,0.56,0.5303,0.35,0.2985,29,117,146,22.96,Hangat
1080,Spring,2011,February,17:00,No,Thursday,Yes,Mist + Cloudy,0.58,0.5455,0.32,0.2985,18,256,274,23.779999999999998,Hangat
1081,Spring,2011,February,18:00,No,Thursday,Yes,Mist + Cloudy,0.54,0.5152,0.42,0.2836,11,211,222,22.14,Hangat
1082,Spring,2011,February,19:00,No,Thursday,Yes,Clear,0.48,0.4697,0.55,0.3284,14,161,175,19.68,Sejuk
1083,Spring,2011,February,20:00,No,Thursday,Yes,Clear,0.48,0.4697,0.59,0.3284,8,131,139,19.68,Sejuk
1084,Spring,2011,February,21:00,No,Thursday,Yes,Clear,0.52,0.5,0.55,0.3881,5,119,124,21.32,Hangat
1085,Spring,2011,February,22:00,No,Thursday,Yes,Clear,0.5,0.4848,0.59,0.2836,8,68,76,20.5,Hangat
1086,Spring,2011,February,23:00,No,Thursday,Yes,Clear,0.46,0.4545,0.67,0.2985,4,40,44,18.86,Sejuk
1087,Spring,2011,February,00:00,No,Friday,Yes,Clear,0.44,0.4394,0.72,0.2836,12,20,32,18.04,Sejuk
1088,Spring,2011,February,01:00,No,Friday,Yes,Clear,0.44,0.4394,0.72,0.2239,1,7,8,18.04,Sejuk
1089,Spring,2011,February,02:00,No,Friday,Yes,Clear,0.44,0.4394,0.72,0.2836,2,5,7,18.04,Sejuk
1090,Spring,2011,February,03:00,No,Friday,Yes,Clear,0.46,0.4545,0.67,0.2537,2,6,8,18.86,Sejuk
1091,Spring,2011,February,04:00,No,Friday,Yes,Clear,0.46,0.4545,0.67,0.2537,0,1,1,18.86,Sejuk
1092,Spring,2011,February,05:00,No,Friday,Yes,Mist + Cloudy,0.46,0.4545,0.67,0.1045,1,6,7,18.86,Sejuk
1093,Spring,2011,February,06:00,No,Friday,Yes,Mist + Cloudy,0.44,0.4394,0.72,0.1642,2,48,50,18.04,Sejuk
1094,Spring,2011,February,07:00,No,Friday,Yes,Mist + Cloudy,0.42,0.4242,0.77,0.2239,8,108,116,17.22,Sejuk
1095,Spring,2011,February,08:00,No,Friday,Yes,Mist + Cloudy,0.42,0.4242,0.77,0.194,26,246,272,17.22,Sejuk
1096,Spring,2011,February,09:00,No,Friday,Yes,Mist + Cloudy,0.42,0.4242,0.77,0.194,15,154,169,17.22,Sejuk
1097,Spring,2011,February,10:00,No,Friday,Yes,Mist + Cloudy,0.44,0.4394,0.72,0.2239,17,78,95,18.04,Sejuk
1098,Spring,2011,February,11:00,No,Friday,Yes,Clear,0.44,0.4394,0.72,0.1642,31,82,113,18.04,Sejuk
1099,Spring,2011,February,12:00,No,Friday,Yes,Clear,0.5,0.4848,0.59,0.194,59,126,185,20.5,Hangat
1100,Spring,2011,February,13:00,No,Friday,Yes,Clear,0.6,0.6212,0.43,0.194,45,131,176,24.599999999999998,Hangat
1101,Spring,2011,February,14:00,No,Friday,Yes,Clear,0.66,0.6212,0.36,0.2985,73,118,191,27.060000000000002,Hangat
1102,Spring,2011,February,15:00,No,Friday,Yes,Clear,0.66,0.6212,0.36,0.3284,55,117,172,27.060000000000002,Hangat
1103,Spring,2011,February,16:00,No,Friday,Yes,Clear,0.66,0.6212,0.36,0.2836,68,164,232,27.060000000000002,Hangat
1104,Spring,2011,February,17:00,No,Friday,Yes,Clear,0.66,0.6212,0.34,0.3582,52,275,327,27.060000000000002,Hangat
1105,Spring,2011,February,18:00,No,Friday,Yes,Clear,0.64,0.6212,0.33,0.3284,29,195,224,26.240000000000002,Hangat
1106,Spring,2011,February,19:00,No,Friday,Yes,Clear,0.62,0.6212,0.29,0.5821,16,146,162,25.419999999999998,Hangat
1107,Spring,2011,February,20:00,No,Friday,Yes,Clear,0.6,0.6212,0.31,0.194,19,105,124,24.599999999999998,Hangat
1108,Spring,2011,February,21:00,No,Friday,Yes,Clear,0.58,0.5455,0.21,0.4925,11,61,72,23.779999999999998,Hangat
1109,Spring,2011,February,22:00,No,Friday,Yes,Clear,0.54,0.5152,0.1,0.2537,19,88,107,22.14,Hangat
1110,Spring,2011,February,23:00,No,Friday,Yes,Clear,0.52,0.5,0.08,0.2836,16,61,77,21.32,Hangat
1111,Spring,2011,February,00:00,No,Saturday,No,Clear,0.48,0.4697,0.12,0.4925,6,23,29,19.68,Sejuk
1112,Spring,2011,February,01:00,No,Saturday,No,Clear,0.46,0.4545,0.14,0.4179,10,21,31,18.86,Sejuk
1113,Spring,2011,February,02:00,No,Saturday,No,Clear,0.44,0.4394,0.13,0.3881,3,14,17,18.04,Sejuk
1114,Spring,2011,February,03:00,No,Saturday,No,Clear,0.42,0.4242,0.14,0.2985,0,7,7,17.22,Sejuk
1115,Spring,2011,February,04:00,No,Saturday,No,Clear,0.4,0.4091,0.15,0.3284,0,3,3,16.400000000000002,Sejuk
1116,Spring,2011,February,05:00,No,Saturday,No,Clear,0.4,0.4091,0.15,0.3284,0,3,3,16.400000000000002,Sejuk
1117,Spring,2011,February,06:00,No,Saturday,No,Clear,0.4,0.4091,0.17,0.4179,3,3,6,16.400000000000002,Sejuk
1118,Spring,2011,February,07:00,No,Saturday,No,Clear,0.38,0.3939,0.17,0.5224,6,16,22,15.58,Sejuk
1119,Spring,2011,February,08:00,No,Saturday,No,Clear,0.38,0.3939,0.17,0.5821,9,36,45,15.58,Sejuk
1120,Spring,2011,February,09:00,No,Saturday,No,Clear,0.4,0.4091,0.16,0.6567,18,37,55,16.400000000000002,Sejuk
1121,Spring,2011,February,10:00,No,Saturday,No,Clear,0.42,0.4242,0.16,0.5821,34,72,106,17.22,Sejuk
1122,Spring,2011,February,11:00,No,Saturday,No,Clear,0.44,0.4394,0.16,0.5821,47,76,123,18.04,Sejuk
1123,Spring,2011,February,12:00,No,Saturday,No,Clear,0.44,0.4394,0.18,0.4925,38,81,119,18.04,Sejuk
1124,Spring,2011,February,13:00,No,Saturday,No,Clear,0.44,0.4394,0.16,0.6119,52,103,155,18.04,Sejuk
1125,Spring,2011,February,14:00,No,Saturday,No,Clear,0.46,0.4545,0.15,0.6567,102,94,196,18.86,Sejuk
1126,Spring,2011,February,15:00,No,Saturday,No,Clear,0.44,0.4394,0.16,0.7463,84,87,171,18.04,Sejuk
1127,Spring,2011,February,16:00,No,Saturday,No,Clear,0.44,0.4394,0.16,0.6418,39,81,120,18.04,Sejuk
1128,Spring,2011,February,17:00,No,Saturday,No,Clear,0.42,0.4242,0.19,0.6119,36,91,127,17.22,Sejuk
1129,Spring,2011,February,18:00,No,Saturday,No,Clear,0.36,0.3182,0.25,0.4478,21,67,88,14.76,Sejuk
1130,Spring,2011,February,19:00,No,Saturday,No,Clear,0.34,0.303,0.29,0.3582,5,54,59,13.940000000000001,Sejuk
1131,Spring,2011,February,20:00,No,Saturday,No,Clear,0.32,0.2879,0.28,0.5224,9,38,47,13.120000000000001,Sejuk
1132,Spring,2011,February,21:00,No,Saturday,No,Clear,0.32,0.2727,0.26,0.5522,4,29,33,13.120000000000001,Sejuk
1133,Spring,2011,February,22:00,No,Saturday,No,Clear,0.3,0.2576,0.28,0.4925,2,42,44,12.299999999999999,Sejuk
1134,Spring,2011,February,23:00,No,Saturday,No,Clear,0.28,0.2424,0.33,0.4478,4,25,29,11.48,Sejuk
1135,Spring,2011,February,00:00,No,Sunday,No,Clear,0.26,0.2121,0.35,0.4478,3,14,17,10.66,Sejuk
1136,Spring,2011,February,01:00,No,Sunday,No,Clear,0.24,0.197,0.41,0.4627,5,11,16,9.84,Dingin
1137,Spring,2011,February,02:00,No,Sunday,No,Clear,0.24,0.197,0.41,0.5522,0,17,17,9.84,Dingin
1138,Spring,2011,February,03:00,No,Sunday,No,Clear,0.22,0.1818,0.44,0.5522,9,9,18,9.02,Dingin
1139,Spring,2011,February,04:00,No,Sunday,No,Clear,0.22,0.1818,0.44,0.5522,0,1,1,9.02,Dingin
1140,Spring,2011,February,06:00,No,Sunday,No,Clear,0.2,0.1818,0.47,0.2985,1,1,2,8.200000000000001,Dingin
1141,Spring,2011,February,07:00,No,Sunday,No,Clear,0.18,0.1667,0.51,0.2537,0,2,2,7.38,Dingin
1142,Spring,2011,February,08:00,No,Sunday,No,Clear,0.2,0.2273,0.51,0.1045,2,22,24,8.200000000000001,Dingin
1143,Spring,2011,February,09:00,No,Sunday,No,Clear,0.22,0.2121,0.47,0.2836,7,48,55,9.02,Dingin
1144,Spring,2011,February,10:00,No,Sunday,No,Mist + Cloudy,0.26,0.2576,0.41,0.194,34,70,104,10.66,Sejuk
1145,Spring,2011,February,11:00,No,Sunday,No,Mist + Cloudy,0.3,0.303,0.33,0.1642,72,89,161,12.299999999999999,Sejuk
1146,Spring,2011,February,12:00,No,Sunday,No,Clear,0.3,0.3182,0.33,0.1045,62,120,182,12.299999999999999,Sejuk
1147,Spring,2011,February,13:00,No,Sunday,No,Clear,0.34,0.3333,0.29,0.0,76,122,198,13.940000000000001,Sejuk
1148,Spring,2011,February,14:00,No,Sunday,No,Clear,0.36,0.3485,0.27,0.1642,108,104,212,14.76,Sejuk
1149,Spring,2011,February,15:00,No,Sunday,No,Clear,0.36,0.3636,0.27,0.0896,66,102,168,14.76,Sejuk
1150,Spring,2011,February,16:00,No,Sunday,No,Clear,0.36,0.3636,0.29,0.0896,59,88,147,14.76,Sejuk
1151,Spring,2011,February,17:00,No,Sunday,No,Clear,0.34,0.3485,0.33,0.1642,60,86,146,13.940000000000001,Sejuk
1152,Spring,2011,February,18:00,No,Sunday,No,Mist + Cloudy,0.34,0.3333,0.36,0.1343,30,71,101,13.940000000000001,Sejuk
1153,Spring,2011,February,19:00,No,Sunday,No,Mist + Cloudy,0.34,0.3333,0.36,0.1343,3,39,42,13.940000000000001,Sejuk
1154,Spring,2011,February,20:00,No,Sunday,No,Mist + Cloudy,0.34,0.3636,0.42,0.0,12,30,42,13.940000000000001,Sejuk
1155,Spring,2011,February,21:00,No,Sunday,No,Mist + Cloudy,0.32,0.3485,0.53,0.0,17,39,56,13.120000000000001,Sejuk
1156,Spring,2011,February,22:00,No,Sunday,No,Mist + Cloudy,0.32,0.303,0.57,0.2239,4,43,47,13.120000000000001,Sejuk
1157,Spring,2011,February,23:00,No,Sunday,No,Mist + Cloudy,0.3,0.303,0.61,0.1642,9,45,54,12.299999999999999,Sejuk
1158,Spring,2011,February,00:00,Yes,Monday,No,Mist + Cloudy,0.34,0.303,0.42,0.3284,7,30,37,13.940000000000001,Sejuk
1159,Spring,2011,February,01:00,Yes,Monday,No,Mist + Cloudy,0.34,0.303,0.42,0.3284,2,11,13,13.940000000000001,Sejuk
1160,Spring,2011,February,02:00,Yes,Monday,No,Mist + Cloudy,0.34,0.303,0.42,0.3284,1,3,4,13.940000000000001,Sejuk
1161,Spring,2011,February,03:00,Yes,Monday,No,Mist + Cloudy,0.34,0.303,0.42,0.2985,2,3,5,13.940000000000001,Sejuk
1162,Spring,2011,February,04:00,Yes,Monday,No,Clear,0.32,0.3182,0.45,0.1642,1,0,1,13.120000000000001,Sejuk
1163,Spring,2011,February,05:00,Yes,Monday,No,Mist + Cloudy,0.34,0.3636,0.36,0.0,1,2,3,13.940000000000001,Sejuk
1164,Spring,2011,February,06:00,Yes,Monday,No,Mist + Cloudy,0.42,0.4242,0.26,0.2985,2,6,8,17.22,Sejuk
1165,Spring,2011,February,07:00,Yes,Monday,No,Mist + Cloudy,0.42,0.4242,0.26,0.2836,3,16,19,17.22,Sejuk
1166,Spring,2011,February,08:00,Yes,Monday,No,Mist + Cloudy,0.32,0.303,0.57,0.2985,7,56,63,13.120000000000001,Sejuk
1167,Spring,2011,February,09:00,Yes,Monday,No,Mist + Cloudy,0.32,0.303,0.57,0.2836,11,46,57,13.120000000000001,Sejuk
1168,Spring,2011,February,10:00,Yes,Monday,No,Mist + Cloudy,0.32,0.303,0.57,0.2537,29,52,81,13.120000000000001,Sejuk
1169,Spring,2011,February,11:00,Yes,Monday,No,Mist + Cloudy,0.32,0.3333,0.57,0.1045,20,70,90,13.120000000000001,Sejuk
1170,Spring,2011,February,12:00,Yes,Monday,No,Mist + Cloudy,0.32,0.3182,0.66,0.194,26,67,93,13.120000000000001,Sejuk
1171,Spring,2011,February,13:00,Yes,Monday,No,Light Snow/Rain,0.3,0.2727,0.81,0.3284,28,75,103,12.299999999999999,Sejuk
1172,Spring,2011,February,14:00,Yes,Monday,No,Mist + Cloudy,0.32,0.303,0.76,0.2537,15,101,116,13.120000000000001,Sejuk
1173,Spring,2011,February,15:00,Yes,Monday,No,Mist + Cloudy,0.3,0.2727,0.7,0.4478,11,76,87,12.299999999999999,Sejuk
1174,Spring,2011,February,16:00,Yes,Monday,No,Light Snow/Rain,0.28,0.2424,0.75,0.4179,8,48,56,11.48,Sejuk
1175,Spring,2011,February,17:00,Yes,Monday,No,Mist + Cloudy,0.28,0.2576,0.75,0.3881,18,62,80,11.48,Sejuk
1176,Spring,2011,February,18:00,Yes,Monday,No,Mist + Cloudy,0.24,0.2121,0.87,0.3582,2,64,66,9.84,Dingin
1177,Spring,2011,February,19:00,Yes,Monday,No,Mist + Cloudy,0.24,0.2121,0.87,0.3582,0,49,49,9.84,Dingin
1178,Spring,2011,February,20:00,Yes,Monday,No,Light Snow/Rain,0.24,0.2121,0.81,0.3881,0,29,29,9.84,Dingin
1179,Spring,2011,February,21:00,Yes,Monday,No,Light Snow/Rain,0.22,0.197,0.75,0.4478,1,33,34,9.02,Dingin
1180,Spring,2011,February,22:00,Yes,Monday,No,Light Snow/Rain,0.2,0.1667,0.75,0.4179,0,11,11,8.200000000000001,Dingin
1181,Spring,2011,February,23:00,Yes,Monday,No,Light Snow/Rain,0.2,0.1667,0.75,0.4179,0,2,2,8.200000000000001,Dingin
1182,Spring,2011,February,06:00,No,Tuesday,Yes,Mist + Cloudy,0.12,0.1212,0.8,0.2836,0,7,7,4.92,Dingin
1183,Spring,2011,February,07:00,No,Tuesday,Yes,Mist + Cloudy,0.12,0.1212,0.8,0.2836,0,40,40,4.92,Dingin
1184,Spring,2011,February,08:00,No,Tuesday,Yes,Mist + Cloudy,0.12,0.1212,0.8,0.2537,7,107,114,4.92,Dingin
